line	text
79	لاه إنت لازمن تتفج معايا آني لأني أني صاحبة الدار اللى المخزن واخد الدور الأرضي منيها، هجولك الدار دى كانت بتاعة چدي أبو أمى الله يرحمهم التنين، وجدي جبل مايموت سچل الدار دى بأسمي بس انا كنت قاصر وجتها وأبوي كان الوصي عليا وهو اللى كان بيأجر الشجج الاربعه اللى في الدار دى بس المخزن كان مقفول عشان فيه شوية نحاس من اللى چدي كان بيشتغل فيهم، أصل چدي ده كان بيشتغل مبيض نحاس بس كان عليه جلوه للنحاس مجولكش كان النحاس يطلع من تحت يديه بيلمع كيف الدهب إكده، وأبوى بجى كان بيفاهم مع المستأجرين، بس أنا خلاص كبرت وبلغت سن الرشد من تلات شهور وبجي عندي واحد وعشرين سنه جولت لأبوي انا اللى هدير أملاك بنفسي والدار أنا اللى بجيت بتفاهم مع المستأجرين اللى فيها هقولك في إتنين من المسأجرين نفسي أكرشهم مش بيدفعوا الإيجار بانتظام بس برجع وأجول إنهم غلابه حداهم عيال بلاش يتشردوا، و...
80	متخافيش أنا هدفع ايجار المخزن كل شهر في ميعاده خلينا نتفج ونمضي العجود.
81	لاه أنا واثجه إنك مش هتتأخر في دفع الأيجار، صلاة النبي البازار على مساحه واسعه وفي منطقه جريبه من المعبد وأكيد السواح بيچوا لأهنه عشان يشتروا المساخيط هدايا وهما راچعين لبلادهم، بس أنا ليا ملاحظه إكده عالمكان، البايع اللى واجف بره بيبع للسواح لما إتحدت معاك كش فيا، بس لما جولت له إنى جايه من طرف الحج إبراهيم النحاس جالى ادخلك المكتب، إبجى جول له يبتسم شويه، البياع الشاطر يكون مبتسم إكده عشان يقنع الزبون يشتري...
82	تمام هجوله وهلفت نظره خلينا نمضى العجود.
83	العيب مش في البياع ده العيب في صاحب البازار شكله كشري إكده، وانا مالى فخار يكسر بعضيه، أنا جولت اللى يخلص ضميري.
84	العقد أهو مكتوب عند محامى وناجص بس على الأمضا بتاعتنا.
85	جبل ما أمضى لازمن أقرا العقد، ده حاچه متعزلش.
87	العقد تمام، أوعاك تكون زعلت مني، المثل عيجول
89	تمام إتفضلى إمضي العقد.
90	فين القلم اللى همضي بيه.
91	إتفضلى القلم أهو.
92	مفيش كراسه أو دفتر أحط الورجه عليه عشان أعرف أمضي.
94	معرفش أيه الراجل اللى خلقه ضيج ده بياع إزاى اكيد بينفخ عالزباين ويطفشهم وانا مالى.
95	. أها أنا مضيت تحت إسمي.
96	تمام إكده، إتفضلى ده العربون اللى إتفجت مع الخج إبراهيم عليه، وياريت تفضوا المخزن من الخرده اللى فيه عشان أبتدي أجدده قبل ما أخزن فيه البضاعه.
97	تمام أنا هجول لأبوي وهو يجيب كم شيال يشيلوا الحاچات اللى في المخزن يطلعوها في الاوضه اللى چنب عشة فراخ إم سندس اللى ساكنه في الدور التانى، عينديها كم فرخه وكم بطه وديك وشوية رومي مربياهم في عشه عالسطوح بتجولى يلموا بجايا الوكل اللى بتفيض منينا وكمان بتسترزج من بيع البيض والفراخ والبط وكمان عنديها حمام، أبوي كان عاوز يطردها بس أنا جولت حرام بتصرف على ولادها تساند چوزها عالمعايش...
98	. تمام حطي الخرده مكان ما إنت عاوزه أنا اللى يهمني المخزن يفضى.
99	تمام، بس ليا سؤال، هو المبلغ اللى في الظرف ده هو هو المبلغ اللى إتفجت مع أبوى عليه ولا هو هيخنسر كيف عادته إمعاي، ويجولى مبلغ أقل من الإيجار الحقيقي.
102	صحيح الچواب بيبان من عنوانه البياع إتم ومجابلته ناشفه يبجى صاحب البازار أيه اكيد جلف زيه.
103	هستنى تليفون من الحج إبراهيم إن المخزن بجى فاضي.
104	نصيحه منيي إبجى أضحك في وش الزباين دول سواح وضيوف عندينا، بلاش الخلقه الكشره دى، بتقطع الرزق.
106	أيه الرغايه دى، دى لو فضلت كمان دقيقتين كنت هتشل من رغيها ودى زى مدفع وإتفتح عليا.
109	كويس أهو خلاص كده خلصنا شراء الفساتين الست جابت لينا فستانين زى ما طلبنا منها بالظبط، كانت فكرتى إننا ننزل نلف عالمحلات أولا فكره كويسه، أهو الفساتين حسب ذوقنا.
110	فعلا كانت فكرتك عجبال ما أتعب إمعاك إكده عن قريب، أنت كيف أختي.
111	ربنا يتمم بخير ويمكن يكون كتب كتابك إنت وأمجد أخوي فال خير وتهل الأفراح من بعديه خلينا نشوف فين السواج راكن العربيه، أها هناك أهى، خلينا نروح عنديه، ونحط الفساتين في العربيه في محل عطور زميله ليا في المدرسه جالت لى عليه عنديهم برفانات ومساحيق تجميل بماركات عالميه.
112	مساحيق تجميل ما إنت عارفه جاويد أخوي مش بيحب المساحيق دى، بيجولى بقرف منيها.
113	. وإنت هتحطي الحاجات دى جدام جاويد إنت هتحطيها لعريسك، وكمان خلاص دلوك كل البنات ماشيه بالمكياچ على وشها، وجاويد يمكن كان بيجولك إكده عشان كنت صغيره دلوك بجيتي عروسه، يلا بلاش تفكري كتير دى صاحبتى جالتلى على ماركات أصليه عنديهم وأنت عارفه إنى بحب المكياچ والبرفانات جوي.
115	مسك واجفه إكده ليه إركبي خلينا نروح محل العطور الوجت المغربيه قربت وماما منبه علينا منتأخرش.
116	العربيه اللى هناك دى مش عربية جاويد.
117	أيوا هى.
118	وجاويد بيعمل أيه هنا، وكمان مين اللى راكبه جنبه العربيه دي؟
119	معرفش يمكن في له شغل إهنه، واللى راكبه جنبه ممكن تكون واحده بيتعامل معاها في الشغل، إركبي بجى خلينا نلحق نرجع للدار قبل الضلمه، وانا هبجى أسأل جاويد بعدين.
120	يا عيني عالغيره، لو جاويد شاف خدودك الحمره اللى كيف جشرة الرومان دى هيجولك بعد إكده وإنت في الشارع تلبسي نقاب يداري خدود الرومان.
121	بتهزري.
122	لاه مش بهزر بس انت وشك قلب من وجت ما شوفنا جاويد ومعاه واحده ست بالعربيه حتى مشفناش وشها والغيره أشتغلت يا بنت نصيحه منى الرچاله مش بتحب الست اللى غيرتها بتظهر على وشها، بيستغلوها نقطة ضعف، خليك زيي إكده حتى لو غيرانه على أمجد بداري غيرتى، خليك تقيله، وأنا متأكده أن جاويد مش من النوع اللى يركب واحده ست معاه في العربيه بدون ما يكون بينه وبينها مصلحه خاصه بشعله.
126	في أيه، واضح من ملامح وشك إنك مضايقه.
127	لاء مفيش يمكن من الحر الجو النهارده حر شويه.
128	بالعكس دى أحسن فتره للجو في السنه هنا الخريف في الأقصر.
129	يمكن بس ده بالنسبه للى عايش هنا في الاقصر انا هنا سياحه ويعتبر الجو ده حر بالنسبه لى، عالعموم ممكن ترجعني للأوتيل.
130	بس إحنا قريبين من معبد حتشبسوت مش كنت عاوزه تدخلى تشوفيه.
131	مش النهارده، حاسه بشوية صداع خلينا لبكره الصبح ولو مش فاضي أنا ممكن أجى لوحدى معايا كتالوج خاص بيوضح الاماكن الاثريه هنا خدته من الفندق.
133	شكرا يا جلال.
138	البطاقه حطيتها في مكنة السحب كذا مره من كذا كابينة سحب ونفس الجمله بتظهرلى لا يوجد رصيد، مش معقول يكون ده غلط من كابينة السحب، عالعموم في طريقه أتأكد منها أكلم بابا، بس هيزعقلى زى كل مره بكلمه بس مفيش قدامى غير كده.
139	بابا أنا بحط الكريديت في مكنة السحب بيقولى لا يوجد رصيد بالبطاقه.
140	أنا لاغيت ال يزا دى وحولت الرصيد كله لحساب تاني.
141	ليه يا بابا، من فضلك رجع الرصيد تانى لل يزا.
142	لاء وإرجعي للقاهره فورا، وكمان إيهاب.
144	بس أنا مش بطيق اللى إسمه إيهاب ده شخص سمج ودمه تقيل على قلبي، ومستحيل أتجوزه، من فضلك يا بابا رجع رصيد ال يزا واوعدك ارجع للقاهره، بس مستحيل هوافق عالجواز من إيهاب.
145	لاء هتوافقي عالجواز من إيهاب ومش هرجع رصيد ال يزا، إنتهى خلاص ده آخر كلام عندى عشان انا دلعتك كتير وعطيتك ثقه بس إنت مقدرتهاش.
